,x1,x2,x3,x4,x5,bf,bs,mean_es,mean_true,var_true,tau,tau_on,tau_off,tau_on_idu,tau_off_idu,bs_idu,bf_idu,x5_idu,mean_true_idu,tau_idu,var_true_idu,tau_distance,bs_distance,bf_distance,tau_off_distance,tau_on_distance,var_distance,mean_distance
LINC00152,1.02397667302013,9.88778404735047,13.1690822265838,9.34319067520294,8.39562963518557,0.660919202854318,0.869449500573399,0.574635870841056,0.998630136986301,1.24691170114813,0.11894642574526,0.103559773162169,1.40948447745317,0.104706630596507,2.44478906324992,3.83757675475102,0.392234433819066,36.6507520382289,1.5,0.0409268546095702,2.84104046242775,0.655921946766011,-3.41380063157222,0.406531945016699,-0.734527128434548,-0.011074352514684,-1.27846162628178,-0.502057613168724
COX5B,14.1976074003449,0.941901363049818,12.4045732299272,5.35754322774666,1.94848310984703,0.0575086261580356,29.3701647593307,1.68903782534426,1.78082191780822,2.15216941954638,0.913952966186107,15.0733483964541,2.31534729681396,0.114153315664243,1.16980082595225,2.59598319449907,0.778844015987208,22.7411983558549,2.36206896551724,0.10386739205892,3.65427546342436,0.886353679126012,0.911611554930949,-12.5430815865244,0.494762264148468,0.992426811040134,-0.69794972005251,-0.326392572944297
EIF5B,1.00662151092742,9.97815001480164,11.8666456543563,9.99557479497603,17.6399804909521,0.776353815068729,1.77956673212889,1.38157342165766,1.84931506849315,3.00058252062311,0.104836571074537,0.100882579379363,1.18718992131605,0.100002733031224,1.47231897813958,1.4601291878791,0.636002157125571,14.6008928318309,1.27586206896552,0.0873824692544864,2.10843133346621,0.166488675098322,0.179502987149937,0.180783111023591,-0.24017139271824,0.0087214894142444,0.297325996210772,0.310089399744572
RPL31,2.1240702309503,7.58918292980003,1.04305831342389,9.335620949486,19.8577276988816,2.55356001010922,5.55780624207762,14.1921917637048,13.6109589041096,20.6413063494748,0.685423786170468,0.279881279789663,0.111728862929179,0.139817546360598,0.264095365394898,5.4972919488939,2.47578121643543,39.3176113584204,13.1091954022988,0.333417899749684,33.6816490598631,0.513559484691181,0.0108881617220793,0.0304589644910913,-1.36371657664053,0.500439806243299,-0.631759564516136,0.0368646695170934
DDX18,4.32554239195864,9.0591427172269,4.25885697873572,9.9897332409051,2.649012555149,1.106437630123,1.26484552256124,1.39947268245434,1.65205479452055,1.87876806283706,0.623649288226051,0.477478115421802,0.426323393831671,4.85191877595679,2.75013680460021,7.28118413858181,0.131543368685385,1.50068137468892,1.12068965517241,0.746787208846865,1.4130954753837,-0.197447384203829,-4.75657976306691,0.881110904849863,-5.45082311782794,-9.16155216175851,0.247860604331421,0.321638931777892
DBI,4.51062236557139,1.06627855647971,14.9998412817293,9.99923010660205,3.60530449304354,0.174509493340507,15.2513308855299,2.66150202560225,2.71643835616438,3.91811075408234,0.753456014992845,4.23024765729426,1.50009961985229,0.332859406778572,0.834769282247334,3.53198603641059,0.856436647539253,10.61104467677,3.46551724137931,0.326595292635617,5.20978672513454,0.566537015914965,0.768414569002522,-3.90767941127507,0.443524102532916,0.921314439781175,-0.329668059971604,-0.275757733841098
NIFK,13.2590069376538,1.52474113652893,8.84747945859896,2.86615344321381,1.6714579981291,0.0848695458678489,14.5348431036905,1.23356553347065,1.27123287671233,1.56144840934288,0.760553288287978,8.69590687888041,3.08688269274177,56.3133239794417,12.7576644162568,48.3987070983893,0.0144778585514244,0.859453920994935,0.873563218390805,1.01641658389264,0.989701680951432,-0.336417315584308,-2.32984035349514,0.829410439240855,-3.13286337257132,-5.47584257326959,0.366164341370754,0.312822037257233
UBXN4,1.00262126857046,9.9464682575278,5.67380678029326,4.98914698514471,7.72543756004456,0.807733846987591,0.778737518299684,0.629012651449773,0.984931506849315,1.26040363041885,0.12749200277578,0.100801736114892,1.13722983050753,8.57900652763947,3.66556050432266,11.9173909802825,0.081668873827036,1.38913415462357,1.09195402298851,0.786068083744156,1.71403893429008,-5.16562660111798,-14.3034760753575,0.898891356191626,-2.22323632918315,-84.1077259012811,-0.359912723926762,-0.108659856441738
PRPF40A,11.3665374624206,9.99842630978322,10.5285630959515,4.6726429542692,3.04165804916177,0.294979355975198,3.45785617581054,1.01999618779546,1.31369863013699,1.75742525884586,0.43190214314164,1.13683264848377,2.25323509606741,2.44278607409465,2.84849637500778,5.90064458502262,0.188990100154195,2.41553881758129,1.16666666666667,0.482984027487029,1.73506743737958,-0.118271893660498,-0.706445926322969,0.359310757427768,-0.264180723964084,-1.14876488404223,0.0127219188148944,0.111922141119221
PSMD14,8.42945440633,9.99065334929316,9.19110844067282,5.99020677192188,2.95393985948721,0.420505560244439,2.49233963926393,1.0480426763281,1.41095890410959,1.56201965537328,0.477653226276085,0.8437340493779,1.53435578947869,0.10035805165061,1.6476138202153,1.8222533788726,0.572091585737321,18.1575204869128,1.35057471264368,0.0743810099852079,1.88216729785396,0.844278221325746,0.268858324858654,-0.360485186937279,-0.0738147120200084,0.881054875378556,-0.204957499337084,0.0427965628836067
SSB,1.59489563255372,9.56638383164582,8.90331214012551,9.82785940893896,13.0688709479431,0.93227520889836,2.17882593507611,2.03126540377624,2.48630136986301,3.49569686378413,0.190246072500573,0.166718758166254,0.905925875580543,2.27394696667989,1.90461643402256,8.93081304666246,0.239316699091341,3.9274500142376,2.27011494252874,0.578012434098264,3.68962195202977,-2.0382358305795,-3.09891074954113,0.743298226953676,-1.1023976523488,-12.6394188134024,-0.0554753732380877,0.0869510148507014
ATP5G3,4.32206557288409,2.84424632089118,1.00043290413951,1.69308378659223,4.13842575673789,0.473826772295993,6.28867737570959,2.97974370294331,3.04109589041096,4.13822650656745,0.734843650501562,1.51958202112743,0.590893913261755,19.4096010994216,2.2743555854584,44.7881498386411,0.0461170447133981,2.30752551838768,2.16091954022989,0.93646615086613,2.42482227094545,-0.274374692122538,-6.12203014446855,0.902671086967223,-2.84900831505249,-11.7729868013449,0.414043125213855,0.289427358392876
ZC3H15,2.11244411497158,9.95220539628481,14.0268032729364,9.99993982976916,9.68775157296327,0.619215113696129,2.05631143879451,1.27329912136779,1.73972602739726,2.31625232538474,0.179579958702958,0.212258894471788,1.40268876730434,0.215616715432393,1.60819877214404,2.29688264663259,0.548301079145262,10.6526186618995,1.41954022988506,0.133257396602606,1.97903793767856,0.257949508591737,-0.11699162067547,0.114522454285033,-0.146511478262315,-0.0158194593869032,0.145586205790499,0.184043804869219
HSPD1,6.57670599600453,9.84302648414676,1.06886972166347,3.77998652367939,19.1247748321975,1.05160244656218,12.7783889958773,13.4377851311878,13.7520547945205,22.8286994757315,0.719070154560372,0.668158925163619,0.282770775760079,1.3211833621213,1.13897319994105,16.8142148307078,0.4064781955022,12.726632284947,7.08620689655172,0.55680141752294,12.7266294598366,0.225664680988799,-0.315832131588155,0.613467811119089,-3.02790280176417,-0.977348969480232,0.442516229478343,0.484716502193171
NDUFB3,6.93215430842687,0.121651878449314,14.0643770126126,2.5029964359059,1.11680820332483,0.0159737894578593,63.6396814997833,1.01656687344276,1.2041095890411,1.36157430896142,1.07817043737355,56.9835369316977,5.6190159965299,29.627205164983,6.8439918976951,60.3932900853839,0.0274188971171261,2.03844033715215,1.77586206896552,0.871186679638867,2.55640821207893,0.191976843882772,0.0510120625668193,-0.716492958008513,-0.218005412677541,0.480074302855313,-0.877538519384154,-0.474834255227335
NOP58,2.72004826681344,9.74954346049132,13.5897954333984,9.99724792089926,8.60366960684804,0.610371671784203,2.40035820109705,1.46511064808453,1.9,2.45500685871056,0.220836002173736,0.27899237311327,1.35935364821642,0.100002186823957,1.78445660247694,1.90481573738362,0.530656337871408,19.0477408332763,1.47701149425287,0.0775426076604601,3.27981529466481,0.648867906966293,0.206445214504631,0.130601300154995,-0.312724326607933,0.641559424338254,-0.335969911052492,0.222625529340593
