x1,x2,x3,x4,x5,gene_name,bf,bs,mean_es,mean_true,var_true
3.0226852895624434,9.997891831443773,1.000057397442499,9.997200078280397,20.6768734112671,RPS8,2.4852993666111862,6.251285985893332,15.536317101246082,15.038356164383561,21.946400586278816
13.799697133807753,0.435449363959258,3.565849760036466,1.3676260595356322,3.850980301836465,PRDX1,0.029156191337029097,122.04027892109849,3.5582297230479467,3.8904109589041096,4.912527951594415
14.645623334937662,0.11563969923867752,5.895737157343672,1.6606404195798052,4.057558327567862,UQCRH,0.007680548830976847,513.8846893958604,3.9469164503962757,4.2904109589041095,5.045861284927749
2.4278950857869144,9.76974053773763,2.158096673254651,5.739190502725256,8.66069430357207,SERBP1,1.6011790142903441,2.152284091672983,3.4461921203777353,3.6671232876712327,4.768327789991921
1.0022098779763469,9.998773778289301,1.0003213020203738,9.999920067106244,2.211297392856298,SRSF11,4.993353636238161,0.22164558768956297,1.1067548012458233,1.1397260273972603,1.3686528740815906
6.6802201255679705,9.995488723619204,9.153030533970117,9.99864788482005,0.9153278217634959,ZRANB2,0.6314126499939355,0.6117351042563933,0.38625728327284575,1.0191780821917809,1.212251724073135
14.95555941878728,0.8457544059199337,11.353979040983509,3.8371885530675103,2.225568120815173,GNG5,0.04844484449181703,39.354942804236565,1.906544084135594,1.989041095890411,2.488219929721705
14.510363703314894,3.3047051713578734,1.2002336475445543,1.971552621327274,7.4805273496043245,RPL5,0.20001618928901455,32.845644893263724,6.569660726290791,6.678082191780822,8.970300843715355
11.71540437527571,4.996256132590956,2.023863588639533,2.011362409581196,1.4947666321276936,DNTTIP2,0.2984137602496233,3.5049835471432607,1.0459353199160832,1.1876712328767123,1.3296145968393562
2.078122309230761,6.059886297484245,3.1671672730531624,4.096731148543554,13.615033649355562,ARHGAP29,0.8960355848483129,4.669015849257666,4.183604347155635,4.357534246575343,8.128509686754233
10.492101852646515,0.7306751863469843,11.560946155241995,3.118555190102429,1.6406514163934336,SARS,0.055350729623732546,23.55887005216312,1.3040006464979306,1.3712328767123287,1.8386774902756646
13.928824602510023,9.546849403925174,8.470712368748677,2.669398914008734,2.650383944528573,PSMA5,0.21587721527723905,3.866902213568895,0.8347760816146446,1.0561643835616439,1.4495161320630623
1.8900287917759508,9.292562647692826,14.98046173992663,9.306184339435866,6.780405845239749,LAMTOR5,0.55153442488016,1.379077306582469,0.7606086091512422,1.1616438356164382,1.4306255519852675
4.558619006600961,9.999994509806696,3.123782907303727,9.996603832697478,1.482038885029618,ATP5F1,1.3014960220633842,0.6756054339022143,0.8792977847081386,1.0753424657534247,1.263177180224364
2.8883497956255795,9.602027217619113,2.352327553502273,9.714182993628262,3.999720069172859,RBM8A,1.841755701956556,1.203140793347959,2.215891416405138,2.221917808219178,2.6722212826728295
1.735100960801598,9.984174898260436,14.693492508280434,9.998328844188432,7.580383633506851,ANP32E,0.6085020061626373,1.3173578247346283,0.8016148791850692,1.273972602739726,1.5873874889602952
2.85331525625136,7.796610840321251,1.394696147153612,9.59949297962079,3.361836401710948,MRPS21,1.9559627258414662,1.230326777939808,2.406473318254895,2.252054794520548,2.504282466129243
10.500541666936481,9.999857534939995,12.43111241557169,6.0570100650661995,3.461006591285543,PSMB4,0.3223289773832819,3.634296168155732,1.171438967389617,1.4356164383561645,1.7578518142698758
1.9823892669541876,9.370981382071815,1.4778026675625522,8.05697379827457,4.574224529498127,S100A11,2.5318724256076175,0.967656773842704,2.4499835031447685,2.4054794520547946,2.9958547080820055
1.0000064720318236,9.999803337980207,7.41222226456632,9.999986913954023,55.32436998098179,S100A6,1.1887414624665071,5.532581609073884,6.57680915318579,7.2684931506849315,32.5670443655223
11.328459457313606,1.1232237063901096,12.579162443017974,3.4819874989992963,2.4378465154096562,S100A16,0.07300173335134169,24.587306389507237,1.794915984874547,1.8054794520547945,2.52726760245786
14.994590731371078,5.342261600601462,14.998681055729234,8.46678069919819,1.6379568605679453,JTB,0.2184235472758383,4.597396120978543,1.0041795689763124,1.2397260273972603,1.5240712554258986
1.105889279913988,9.197860798492357,6.298355025099379,6.889186229967592,23.63531063856468,RPS27,0.9666774723206965,2.8417517111054846,2.747057361054464,3.0493150684931507,5.32815453708401
7.096045155334949,0.7090188197946856,5.506535930624958,2.8511876912914302,3.4521369975809213,TPM3,0.0837550843041498,34.5498868765292,2.893728688042542,2.9013698630136986,3.83662363530451
