x1,x2,x3,x4,x5,gene_name,bf,bs,mean_es,mean_true,var_true
2.1119747023504822,9.715467550672662,1.609152701098666,8.548985216427745,18.565982907515732,NDUFB2,2.465422155532159,4.035923749467916,9.950255829976621,4.9,6.188888888888888
1.5692182202733078,8.012167246008206,2.2824566329815656,9.437660992627467,17.08274416430708,SSBP1,2.2846699419186387,3.345730633400552,7.643890211886649,3.852054794520548,4.845023206869986
1.0001320976572152,9.917823604615347,10.866165174802834,9.992439567520083,16.055123127987525,UBE2V2,0.8415520992853437,1.6190289938879991,1.3624972486102835,0.9452054794520548,1.1931525640302911
3.5620805313694013,9.904742818326158,1.0040549283609639,6.137011559342352,47.56504082028088,RPS20,1.9111677207065876,17.105997499119933,32.69243025080563,15.88082191780822,24.85957682695379
1.037453633471306,9.929091419676434,2.7861875137481227,3.964294346061111,15.597391267231085,RAB2A,1.238686448318119,1.6297130884297797,2.0187035172846364,1.2835616438356163,1.6300449104609422
1.5489640126054733,9.674499042040958,2.3226875704185286,9.810703916038165,21.37769822913416,SNHG6,2.5197912078290066,3.4227390054382503,8.624587652596702,4.434246575342466,6.081404438431329
1.005139241430936,9.985540938500266,1.399176895249912,1.5045800268815377,23.894106211266806,RPL7,0.9703042122417488,2.405168026427424,2.3337446671917035,1.4013698630136986,2.4024672567036855
10.74456383094577,9.984673849775682,1.006441049909003,1.6241766863589162,11.033852857896406,TCEB1,0.589703332157715,11.873591277655484,7.001896341112219,3.515068493150685,4.903064810117066
2.4649188855323456,9.848109892623286,1.5291261566568577,5.2179680947655225,13.52631717772604,C8orf59,1.8404556246118413,3.3855506311979453,6.230955701596428,3.0794520547945203,3.6287953097694348
1.2996841093967266,9.350654900363445,1.1310274410109393,6.39787675257792,29.17825812268208,UQCRB,3.166805806729147,4.05560025752334,12.843298445297137,6.604109589041096,10.17638912377624
12.643158547659656,9.938013907815149,12.874656895230038,9.988742489927997,10.779481693078619,MTDH,0.39045441642001866,13.713675325007676,5.354565095999482,2.7643835616438355,4.2242441325140465
2.983836305315244,2.3819253860823455,1.5703941166725741,6.901138006442645,32.714393059818,RPL30,0.6755592160043954,40.98129785618036,27.685293450563815,14.032876712328767,18.767093222090683
7.85330284742969,9.717144290609733,1.0028725678842234,3.1606210745022514,18.267503293048886,COX6C,0.8884996982025105,14.763621012128677,13.117472813652572,6.516438356164383,9.070374128567936
